,cluster_score,CPI_v3,CPI_technique,proxy_label
7880,60.498200399937005,60.0,65.8,1
7881,62.589259903313334,60.9,64.8,-1
7882,59.34416223858069,56.2,60.3,-1
7883,60.376117317812906,58.7,64.3,-1
7884,60.46862344078458,58.5,63.5,-1
7885,59.50641182119596,57.6,63.2,-1
7886,59.65613616616603,57.4,63.2,-1
7887,40.9664353141732,25.0,25.1,0
7888,60.850152059912666,56.8,61.1,-1
7889,58.34517525997774,50.6,51.7,-1
7890,,25.0,25.4,0
7891,,54.6,59.3,-1
7892,62.07622878691712,60.3,64.8,1
7893,59.8603653675575,58.0,63.9,-1
7894,59.87779027880943,58.6,64.3,-1
7895,60.967001759785,40.0,44.0,1
7896,61.71326115563347,59.0,63.2,-1
7897,60.039742510894634,58.5,64.6,-1
7898,60.84097100151836,60.5,66.7,1
7899,59.52844506945614,58.7,65.1,-1
7900,60.05361071345536,60.2,66.6,1
7901,59.668533470122156,57.3,60.6,1
7902,59.78806497245072,58.1,63.2,-1
7903,52.63042271410959,25.0,27.3,0
7904,49.299428770096355,25.0,24.8,0
7905,56.17799404067731,25.0,25.5,0
7906,59.466970343357936,57.5,62.6,-1
7907,61.19504380964038,40.0,43.7,1
7908,59.51901473225857,58.0,63.8,-1
7909,61.27993182992262,60.2,65.5,-1
7910,59.93036662621149,59.7,66.2,1
7911,58.73587053289548,56.2,60.4,-1
7912,59.198264000937954,58.1,63.4,-1
7913,60.889075281837265,56.6,59.5,-1
7914,58.673638881402056,57.7,64.1,-1
7915,61.926742937411305,56.7,59.0,-1
7916,58.43035375717838,58.9,66.4,-1
7917,58.00048258139263,56.3,62.5,-1
7918,,59.5,66.2,-1
7919,60.29927967227555,60.4,66.9,1
7920,60.79099814329124,60.8,66.9,1
7921,58.23021761444536,56.1,62.1,-1
7922,59.46781484439738,57.6,63.4,-1
7923,60.867601336873754,60.5,66.5,1
7924,60.32913730800302,59.8,66.1,1
7925,60.48325172767996,59.4,65.2,1
7926,60.851382467017466,60.2,66.1,1
7927,56.790541005012415,56.3,63.6,1
7928,59.78390324482672,59.3,65.3,1
7929,61.108678586407336,60.8,66.5,1
7930,58.900659214619644,57.3,63.7,-1
7931,60.10709177508473,58.8,64.7,1
7932,55.121997900370715,54.2,61.6,-1
7933,61.07085059685382,40.0,43.9,-1
7934,59.01665059098469,58.0,63.6,-1
7935,59.917828778533455,40.0,44.2,-1
7936,59.41716417832694,58.5,64.8,-1
7937,61.473107291329555,60.1,65.0,-1
7938,58.63696415236157,56.0,60.9,-1
7939,60.5631899148126,58.2,63.2,-1
7940,61.197209406778185,62.1,68.3,1
7941,57.46822744192509,56.3,62.5,-1
7942,60.53913705563889,57.7,62.3,-1
7943,,58.5,64.5,1
7944,56.93193780013194,40.0,44.6,-1
7945,59.182232703803535,56.0,61.0,-1
7946,36.93424551790776,44.7,55.9,-1
7947,60.78894938283963,58.7,63.5,-1
7948,61.54767313674083,59.5,64.3,1
7949,59.728750739862214,57.9,63.5,-1
7950,59.964751741257636,57.8,63.9,-1
7951,59.56118163899089,56.7,62.1,-1
7952,61.1001039680953,60.2,65.8,1
7953,58.183085149878664,57.1,64.1,1
7954,60.96581712220732,61.3,67.4,1
7955,60.372227260443765,61.0,67.4,1
7956,59.45815263736884,60.2,67.3,-1
7957,59.97138160984452,59.2,65.4,-1
7958,59.3059020969648,59.0,65.7,1
7959,60.656607847390646,58.5,64.0,1
7960,,59.6,65.8,1
7961,59.22841410792944,58.6,65.0,-1
7962,58.2519539093405,56.8,62.9,-1
7963,60.8665774941364,58.4,63.6,1
7964,60.08833153477484,59.3,65.6,1
7965,51.914966478236,25.0,26.6,0
7966,50.537773567446486,25.0,26.8,0
7967,55.99174081133786,56.1,64.0,-1
7968,54.73268307878831,54.4,61.9,-1
7969,50.122082900909426,25.0,25.5,0
7970,,62.0,68.5,-1
7971,60.24394528453399,57.7,63.1,-1
7972,57.13395913584263,56.0,63.2,-1
7973,60.329767800762355,60.0,66.4,-1
7974,51.845028912435076,25.0,27.2,0
7975,61.0806692964124,61.4,67.4,-1
7976,54.17670763508555,51.6,55.5,-1
7977,60.26078705525738,59.4,65.5,-1
7978,59.87284042853462,60.0,66.2,-1
7979,,60.7,66.0,-1
7980,60.10216111209148,40.0,44.1,1
7981,57.292660713971856,56.5,62.2,-1
7982,36.42935206329112,25.0,26.3,0
7983,59.09161912210682,58.7,65.4,-1
7984,,25.0,26.7,0
7985,58.64251777705035,60.8,68.2,-1
7986,57.02904682182718,56.8,64.1,-1
7987,60.31466713065395,40.0,44.2,1
7988,,59.0,65.6,-1
7989,60.35229133041591,60.2,66.5,1
7990,61.24619471920853,61.2,67.0,1
7991,60.2908805677179,60.0,66.3,-1
7992,60.282663061237905,60.5,67.1,1
7993,60.28703293803657,60.1,66.3,1
7994,58.72834180220325,40.0,45.1,1
7995,61.08671810295982,40.0,44.0,1
7996,59.583186643760264,57.9,63.4,-1
7997,60.492214145940906,40.0,44.1,1
7998,59.1197913746863,40.0,43.9,-1
7999,60.587366823700215,60.0,66.1,1
8000,58.61887068291687,57.4,63.2,-1
8001,58.75059278823169,58.4,65.2,-1
8002,61.70082365276465,61.8,67.2,-1
8003,,59.4,65.5,-1
8004,53.56226910596551,51.6,57.5,-1
8005,59.9950115377333,40.0,44.5,1
8006,58.948202760071645,56.0,61.7,-1
8007,59.268020719804504,58.3,64.6,-1
8008,61.218666922106735,61.5,67.4,1
8009,60.32149972856604,60.1,66.5,-1
8010,60.54169827267637,60.6,66.9,1
8011,60.669322040103864,61.2,67.5,1
8012,59.811216566325996,59.4,65.8,1
8013,60.6457493667969,59.2,64.9,-1
8014,60.90669212699274,61.6,67.8,1
8015,59.70206227666183,59.8,66.5,1
8016,60.014119790057265,57.4,63.3,-1
8017,59.8422301213041,58.5,64.6,-1
8018,,25.0,22.3,0
8019,53.86478037597233,25.0,25.4,0
8020,61.22424856037665,40.0,43.9,1
8021,60.830123530214465,59.6,65.0,-1
8022,,59.6,64.1,-1
8023,57.901539233333345,59.2,64.4,-1
8024,60.652862233534,59.9,65.8,-1
8025,,25.0,23.1,0
8026,60.318652113759676,58.8,64.3,-1
8027,,21.7,18.2,0
8028,,60.2,64.1,-1
8029,60.29971086908121,58.6,63.0,-1
8030,60.60124287446056,59.4,65.2,1
8031,61.138982956033814,60.2,65.6,1
8032,59.38383454091421,58.0,63.8,-1
8033,60.83643624052238,60.5,66.5,1
8034,61.072270882205935,60.9,66.7,1
8035,60.623471686655186,60.5,66.7,1
8036,60.762905607589744,60.8,66.9,1
8037,60.78727303329803,60.1,66.0,1
8038,60.976701990546566,61.0,67.1,1
8039,60.690085603361595,60.7,66.8,1
8040,60.17825332973706,58.1,63.8,-1
8041,60.871616043577816,59.0,64.6,1
8042,60.956763423308956,40.0,44.1,1
8043,61.097902021978534,40.0,44.0,1
8044,60.75552443849661,60.7,66.7,-1
8045,61.17810308540184,40.0,43.9,1
8046,61.19441235913876,59.5,64.9,1
8047,61.8857741540619,40.0,43.4,1
8048,61.3753012907746,60.1,65.0,-1
8049,53.75474842766499,25.0,27.4,0
8050,61.09408025241461,60.8,66.3,1
8051,61.10078689236727,60.0,65.5,1
8052,60.477070888352735,40.0,44.2,1
8053,60.31034231890126,40.0,44.1,1
8054,61.33929608408491,40.0,43.7,-1
8055,61.16940672385696,61.4,67.2,1
8056,,40.0,44.3,-1
8057,60.55270446557917,40.0,44.2,-1
8058,60.85255663759711,40.0,43.6,1
8059,60.91610613639538,40.0,43.7,1
8060,60.66844820286163,59.6,65.5,1
8061,60.83731915888143,40.0,44.1,-1
8062,56.25319598359558,55.6,61.5,-1
8063,60.703498143786085,60.7,66.6,1
8064,58.88085484307729,58.0,64.4,-1
8065,61.003719441466586,59.1,64.4,-1
8066,61.434789610319186,60.7,66.2,1
8067,60.961027514469194,60.7,66.8,1
8068,61.41796766768506,59.1,64.1,-1
8069,58.75500332123824,58.7,65.8,1
8070,60.610482779075014,59.2,64.9,1
8071,59.77912532172754,59.1,65.7,1
8072,57.494002613693375,56.4,63.3,-1
8073,61.84287492081931,59.8,64.5,1
8074,60.82219964186102,60.6,66.6,1
8075,55.216135092798005,53.4,59.2,-1
8076,49.09876445971345,25.0,27.5,0
8077,58.03465974136094,56.8,63.3,-1
8078,59.58326790195767,55.6,60.7,-1
8079,59.817271152159336,59.0,65.3,1
8080,60.10445038579741,59.2,64.4,-1
8081,61.484233699262525,60.1,65.3,-1
8082,59.90793368048504,59.8,66.1,1
8083,57.40466323480573,62.3,66.2,-1
8084,58.232106993449484,56.9,63.4,-1
8085,55.44338668505326,55.1,60.2,-1
8086,59.16246990640357,57.2,62.0,-1
8087,,53.7,61.1,-1
8088,,40.0,43.5,-1
8089,,40.0,43.8,-1
8090,,40.0,43.8,-1
8091,,40.0,44.0,-1
8092,,40.0,43.8,-1
8093,59.32167258503171,57.4,62.4,-1
8094,,58.4,65.9,-1
8095,60.4863151240298,58.9,64.6,1
8096,61.71522118578893,40.0,43.4,-1
8097,48.20224140603086,25.0,26.5,0
8098,60.3266058443045,60.2,66.2,-1
8099,60.544197534965974,60.1,66.2,1
8100,60.914696276724236,59.2,64.9,-1
8101,60.37644011358052,60.2,66.4,1
8102,60.43473103207071,60.1,66.2,1
8103,60.22028557646458,59.6,65.8,1
8104,60.70262265991717,60.2,66.0,1
8105,60.57677392711665,60.7,66.7,1
8106,59.41194969567722,58.2,63.6,-1
8107,60.79600647930556,60.7,66.7,1
8108,57.068781383490496,56.4,60.4,-1
8109,60.16795109816383,60.2,66.3,1
8110,59.981967795766046,59.6,66.1,1
8111,59.66119196530912,59.4,65.7,1
8112,,58.1,65.5,-1
8113,,61.6,66.7,-1
8114,,57.9,64.8,-1
8115,,61.3,68.3,-1
8116,59.69443215385968,59.2,65.5,1
8117,,60.3,63.2,-1
8118,,58.0,61.4,-1
8119,,25.0,24.2,0
8120,61.017024907960035,61.4,67.6,-1
8121,59.03517818286919,58.6,65.0,-1
8122,59.116884342235785,59.3,66.2,-1
8123,58.72395366401768,57.7,62.5,-1
8124,60.52137456342399,60.3,66.5,1
8125,58.17352436402782,57.4,64.1,-1
8126,,52.4,53.7,-1
8127,,50.9,58.1,-1
8128,59.78333718305002,58.3,64.4,-1
8129,59.714551875731516,58.0,63.4,-1
8130,60.52893850840297,60.3,66.3,1
8131,59.668414919974346,59.1,65.4,1
8132,60.68059689650962,60.2,66.1,1
8133,60.90889827639132,60.8,66.8,1
8134,60.15925627088713,60.0,66.1,1
8135,60.260214834005524,60.1,66.3,1
8136,59.708766908663456,59.0,65.0,-1
8137,61.09054758548813,61.3,67.2,1
8138,57.16862913513432,56.2,62.5,-1
8139,58.84991217208753,25.0,26.5,0
8140,60.830742506558764,60.7,66.7,1
8141,60.40742451231551,59.2,64.8,1
8142,59.17844557467144,58.6,63.4,-1
8143,60.04472900049531,59.1,65.0,1
8144,60.119657842909824,59.7,65.8,1
8145,54.787478369872275,54.0,59.8,-1
8146,,55.7,59.6,-1
8147,60.25274699884432,60.3,66.7,1
8148,60.05780026460997,59.5,65.3,-1
8149,57.303411055285466,56.4,63.1,-1
8150,59.46849829980388,59.0,65.1,-1
8151,59.24722088372716,57.1,63.0,-1
8152,60.847950985400935,59.4,65.2,-1
8153,60.29719967229348,40.0,44.1,1
8154,60.80067109088942,60.6,66.7,1
8155,58.99308522235434,58.2,65.0,1
8156,60.86685027108108,58.9,63.9,-1
8157,56.72676016727478,56.0,61.8,-1
8158,57.552548751814925,57.5,64.3,-1
8159,60.617649533686134,60.7,67.0,1
8160,60.87711325170545,59.5,65.2,1
8161,61.44282826911458,59.1,63.6,-1
8162,58.924950677726365,59.7,66.7,-1
8163,60.24541015795376,59.8,66.2,1
8164,60.11246170745987,59.8,65.8,-1
8165,57.889252005475235,53.6,57.1,-1
8166,62.604071206111,60.0,63.7,-1
8167,,56.7,60.9,-1
8168,58.0124820775425,58.2,65.3,-1
8169,,60.2,66.2,-1
8170,60.471962318614516,59.9,66.2,-1
8171,,56.3,58.0,-1
8172,61.297622957318865,61.0,66.6,-1
8173,58.658703868794504,58.8,63.9,-1
8174,54.90382374343541,54.3,59.7,-1
8175,56.997139063012234,56.0,61.6,-1
8176,59.505981435951995,57.9,63.7,-1
8177,52.34015405556458,25.0,25.1,0
8178,,52.5,60.0,-1
8179,61.57568003440239,61.6,67.2,-1
8180,60.545822736543364,61.4,67.9,-1
8181,60.07563743661352,60.6,67.0,-1
8182,60.48981807223506,59.9,66.2,-1
8183,56.09839045874134,53.1,59.2,-1
8184,60.89567686775226,61.7,68.1,1
8185,60.546081448091535,40.0,44.2,-1
8186,53.290157239963285,50.0,52.8,-1
8187,50.557720642290334,53.1,60.9,-1
8188,59.43724208806207,56.1,62.1,-1
8189,,59.6,65.5,-1
8190,60.32731047561274,57.5,62.8,-1
8191,59.25473058987145,58.1,64.1,-1
8192,60.709399836386794,59.8,65.5,1
8193,60.83834975581826,59.7,65.5,1
8194,61.01200848941563,61.7,67.9,1
8195,59.740400663203644,57.9,63.6,-1
8196,60.477063965109856,59.6,65.3,-1
8197,60.989838885753024,60.7,66.5,1
8198,61.09470226775227,60.9,66.7,1
8199,60.8324117535315,61.0,67.1,1
8200,61.04291055448204,60.0,65.6,1
8201,61.35211680288102,61.6,67.4,-1
8202,60.904919672118204,61.6,67.8,-1
8203,61.58482918633656,61.0,66.4,-1
8204,60.5796608690937,59.0,64.7,1
8205,59.71606075818332,58.1,64.2,1
8206,61.06632801858704,60.8,66.7,1
8207,60.474382172733755,60.4,66.7,1
8208,59.63840339340825,59.9,66.8,-1
8209,61.190082905983566,60.8,66.4,1
8210,59.95616898846639,59.2,65.7,1
8211,60.90449702687355,60.5,66.3,1
8212,60.34290058572924,59.7,65.6,1
8213,59.095004939579944,56.6,62.0,-1
8214,60.262995068193106,59.4,65.5,1
8215,60.686179160805786,59.4,64.6,1
8216,59.76841987314941,59.5,65.8,1
8217,60.21891026704924,59.4,65.3,1
8218,60.84255239891723,61.6,68.0,1
8219,60.97646515208335,61.3,67.5,1
8220,60.90125974260721,61.7,68.0,1
8221,60.84375055288047,61.5,67.8,1
8222,59.531496290689425,60.0,67.0,-1
8223,60.89637692509569,61.1,67.2,1
8224,60.94696340766224,61.0,67.1,1
8225,61.25115256554583,62.0,68.1,1
8226,61.43820665354933,59.1,64.1,1
8227,61.069733167318454,59.2,64.2,-1
8228,59.42467459765237,58.2,64.4,-1
8229,60.39959231618928,59.6,65.8,1
8230,60.47825417018038,58.2,63.2,-1
8231,,56.9,61.5,-1
8232,,59.5,65.1,1
8233,59.31144512210666,57.3,63.0,-1
8234,62.38701540230112,60.2,63.2,-1
8235,62.51996359820874,61.2,65.0,1
8236,60.27880950948571,57.9,63.6,1
8237,60.33458975918033,58.4,64.1,1
8238,58.70840439788723,40.0,44.7,1
8239,48.85287354847091,25.0,26.3,0
8240,61.687879263265046,60.6,64.8,-1
8241,60.46588562628125,59.5,64.6,1
8242,60.823294616216316,40.0,43.9,1
8243,57.08247532407255,40.0,43.8,-1
8244,60.79627647625573,40.0,43.8,-1
8245,59.64106637327519,57.0,63.0,-1
8246,57.259194394162115,54.4,58.6,-1
8247,,60.4,66.2,-1
8248,,24.3,24.4,0
8249,57.620516248969565,56.0,62.0,-1
8250,60.94822843881666,60.0,65.8,1
8251,60.057738272113944,59.3,65.4,1
8252,59.552958815076366,59.6,66.3,1
8253,61.49009825328648,59.3,63.9,1
8254,60.573269800530724,40.0,44.0,1
8255,54.15528360761922,40.0,43.0,-1
8256,59.94713759635908,59.8,66.2,1
8257,60.49061835435935,60.4,66.7,1
8258,,58.7,63.8,-1
8259,61.54628435786519,40.0,43.5,-1
8260,61.0544766129459,40.0,43.8,1
8261,,58.8,65.2,-1
8262,61.08294827529858,60.4,66.2,1
8263,60.80740546626578,60.2,66.1,-1
8264,61.42806059246211,61.8,67.6,1
8265,61.48629552450628,61.3,66.9,1
8266,60.96560893319909,60.1,65.9,1
8267,61.92075112128943,62.2,67.4,1
8268,61.3918163852271,40.0,43.5,1
8269,60.13663349514524,40.0,42.8,-1
8270,61.40933727947584,40.0,42.6,-1
8271,,40.0,44.4,-1
8272,,40.0,44.6,-1
8273,60.655371467792186,40.0,44.0,1
8274,61.90573789944369,61.7,66.9,-1
8275,58.19973518949164,59.4,66.9,-1
8276,59.420133694720654,58.4,64.6,-1
8277,61.401769206195134,61.3,67.0,-1
8278,59.037488879482765,57.8,63.3,-1
8279,,58.3,61.8,-1
8280,60.584576381226206,60.7,66.9,1
8281,60.751259590495835,61.0,67.2,1
8282,59.02720831697644,58.0,62.7,-1
8283,57.66653139707368,57.0,64.1,-1
8284,60.50438895840844,59.3,65.2,1
8285,60.71223399505514,60.6,66.8,1
8286,59.72355860105092,57.3,62.5,-1
8287,58.58638476534499,58.8,64.3,-1
8288,60.95456180750327,60.4,66.3,1
8289,60.14097154756377,40.0,43.8,-1
8290,60.439972277731854,59.6,65.3,-1
8291,61.286132775290845,61.5,67.4,1
8292,60.99248924841262,61.5,67.7,-1
8293,60.78462142536421,60.7,66.8,1
8294,,59.7,65.6,1
8295,37.0618730454152,25.0,25.5,0
8296,61.313870796272326,59.9,65.3,1
8297,59.98431800673758,58.5,64.4,1
8298,60.33731158380197,60.0,66.2,1
8299,58.70006610659587,58.8,65.6,1
8300,58.728403740194224,58.7,65.5,1
8301,60.89406862068867,58.7,63.4,-1
8302,60.15024513421115,59.5,65.5,1
8303,59.47463995311444,57.7,62.9,-1
8304,60.43839702266145,59.2,65.0,1
8305,60.48683760017594,58.8,63.7,-1
8306,60.70592168035609,59.2,64.6,1
8307,59.6208912206978,58.1,63.6,-1
8308,60.637376949365354,58.4,63.3,-1
8309,60.81371689995028,59.1,64.4,-1
8310,61.502680772092674,61.3,66.8,1
8311,61.13412585172381,60.7,66.5,1
8312,61.29873476603619,61.9,67.8,1
8313,61.33100601492069,60.5,65.7,-1
8314,57.25725914637817,57.1,63.6,-1
8315,48.633117117672874,51.1,58.3,-1
8316,51.88431745400139,52.9,59.9,-1
8317,57.02242295501492,56.0,62.3,-1
8318,61.72953776922423,61.4,66.6,1
8319,57.02539078486848,56.6,63.0,-1
8320,62.094589202468754,61.7,66.5,1
8321,56.366937788091796,55.9,61.8,-1
8322,62.0426166095916,61.8,66.9,1
8323,61.57785914677877,60.8,66.1,1
8324,61.75305920127966,61.8,67.2,1
8325,31.268690718178515,25.0,29.2,0
8326,61.520598337893915,59.2,63.3,-1
8327,59.7140849128412,59.7,66.2,-1
8328,60.901817178754,60.6,66.4,1
8329,60.5695415504091,58.6,64.4,1
8330,60.98460456235595,60.8,66.7,1
8331,60.376858314132086,60.9,67.4,-1
8332,59.47490172617156,59.6,66.4,-1
8333,58.654576400886604,59.8,67.2,-1
8334,58.18469781153352,59.0,66.4,-1
8335,58.67853887319643,59.8,67.3,-1
8336,59.19402424116562,59.0,65.9,1
8337,58.95472445514072,59.6,66.9,1
8338,59.94209861578141,60.1,66.9,-1
8339,61.00642192620966,40.0,43.5,1
8340,61.628893646656515,59.5,64.3,1
8341,60.61931639612488,59.5,65.3,1
8342,57.5883824814247,56.7,62.9,-1
8343,61.21118043992087,40.0,43.5,1
8344,60.41178386762086,59.7,65.8,1
8345,61.03410881235926,60.6,66.4,-1
8346,60.97532608818697,61.6,67.8,1
8347,60.962251154770186,61.9,68.1,1
8348,60.55982073443419,61.1,67.5,1
8349,60.47706766253338,58.8,64.6,1
8350,61.98400624764471,60.9,65.9,-1
8351,60.64238928897478,60.2,66.4,-1
8352,59.509081103152454,59.7,66.6,-1
8353,60.83486611012327,60.7,66.9,1
8354,60.63814481573265,60.6,66.8,1
8355,61.213865135095006,61.9,67.9,1
8356,61.221421994478995,60.3,66.0,1
8357,61.4487862371196,61.2,66.7,-1
8358,63.31155688344665,61.9,64.8,-1
8359,60.73446406256197,60.8,66.8,-1
8360,61.328108821085195,62.0,67.9,-1
8361,61.498479484011916,62.5,68.3,-1
8362,60.878258975461975,61.2,67.5,1
8363,60.683678664528315,61.8,68.3,-1
8364,60.522424573896885,60.4,66.9,1
8365,60.59243343547996,61.3,67.8,1
8366,56.939166619450255,54.9,60.2,-1
8367,60.997843577980305,61.1,67.3,-1
8368,60.89010851616923,60.1,66.0,-1
8369,60.302958614212685,61.0,67.6,1
8370,60.98069385245881,61.1,67.2,-1
8371,60.939326787265415,61.6,68.0,1
8372,60.81279620689683,59.2,65.0,1
8373,60.96444091793749,62.2,68.5,1
8374,61.24327158102096,60.6,66.3,1
8375,60.498257271085066,60.5,66.6,-1
8376,,62.3,68.8,-1
8377,60.51880789600923,60.5,66.7,1
8378,60.87788362382697,61.6,67.6,-1
8379,60.801625352921576,60.5,66.4,-1
8380,60.47657338029686,60.2,66.5,1
8381,60.52262761944769,59.6,65.8,1
8382,60.57242650554099,60.0,66.4,1
8383,61.38576498094154,60.6,66.2,1
8384,50.93066339745776,53.2,62.1,-1
8385,58.91432056767154,58.0,63.8,-1
8386,59.919260525057204,61.4,68.4,1
8387,61.00778810416203,60.4,66.2,1
8388,60.79836096613865,60.1,66.2,1
8389,60.869941542078855,61.5,67.8,1
8390,60.97831208078481,60.7,66.5,1
8391,60.131858097335055,58.4,64.0,-1
8392,60.81972314327214,59.3,64.8,-1
8393,60.29891441988025,59.3,65.3,1
8394,60.805748384337946,60.5,66.5,-1
8395,59.916314201132906,58.4,64.7,1
8396,59.51122884555846,58.4,64.9,-1
8397,61.36867597632617,61.0,66.7,-1
8398,59.88469817531996,59.5,65.8,1
8399,60.67662091076489,58.4,63.9,1
8400,60.54085850622324,61.1,67.6,1
8401,61.42888199642687,60.7,64.9,-1
8402,59.78387303695796,58.6,65.0,-1
8403,59.878358668286246,59.8,66.1,-1
8404,59.5051815852637,60.0,67.1,1
8405,60.94172731669152,60.9,66.9,1
8406,59.71686951442181,60.4,67.3,1
8407,59.648948263297626,59.8,66.4,1
8408,60.74138713305697,59.0,64.6,1
8409,59.20989416815109,59.7,66.7,-1
8410,60.96062060584996,61.6,67.9,-1
8411,61.131993849740205,61.7,67.8,-1
8412,60.12876557603112,60.9,67.8,1
8413,61.24374787987428,60.4,65.9,1
8414,43.937229649954254,25.0,27.8,0
8415,,25.0,26.9,0
8416,36.80246897725533,25.0,24.2,0
8417,60.741815500306075,58.5,63.9,1
8418,61.158256738278524,60.5,66.2,1
8419,60.90502199957382,61.9,68.1,-1
8420,60.52913674396051,59.6,65.7,1
8421,59.73786384709137,60.6,67.7,-1
8422,,62.5,68.4,-1
8423,,59.7,64.5,-1
8424,,62.1,69.0,-1
8425,61.24219023933233,61.7,67.7,1
8426,60.89601673918823,58.6,63.2,-1
8427,60.90514825233231,60.9,67.0,1
8428,59.391737993708894,57.7,64.1,-1
8429,60.60289321348469,60.2,66.4,1
8430,48.95208633280698,25.0,25.3,0
8431,59.51446366397406,58.4,64.6,1
8432,59.498692314539845,60.1,67.1,-1
8433,60.41288977274395,56.6,60.4,-1
8434,62.11437223899201,60.4,64.9,-1
8435,60.92621878039084,61.0,67.1,-1
8436,54.58657770265229,25.0,24.0,0
8437,57.8412888486242,57.0,64.2,-1
8438,59.161922008217935,58.3,62.7,-1
8439,60.711807959539364,61.1,67.4,1
8440,60.85781280594513,59.5,65.3,1
8441,59.81557455943084,55.1,56.4,-1
8442,56.43787988585123,57.3,64.1,-1
8443,,62.3,68.6,-1
8444,61.149668932914715,61.2,67.0,1
8445,61.1389206126755,61.8,67.8,1
8446,61.080198547771445,61.2,67.2,-1
8447,60.79266636981917,61.3,67.6,1
8448,61.4210771965548,62.6,68.5,-1
8449,60.804824711737425,61.2,67.5,1
8450,61.115483069009,61.3,67.2,1
8451,60.67080659124602,60.7,67.1,-1
8452,60.830504554568535,60.1,66.1,1
8453,59.20861800778038,59.9,67.1,-1
8454,59.863942285392554,60.2,66.9,-1
8455,54.75509110541492,25.0,26.0,0
8456,61.35834750132753,61.9,67.7,1
8457,60.4421283018838,59.6,65.5,1
8458,61.006681913178355,60.8,66.6,-1
8459,61.0724071655026,60.3,66.0,1
8460,61.13002291185443,61.1,66.9,-1
8461,61.048787439481785,60.9,66.7,1
8462,61.046703397994136,60.0,65.2,-1
8463,61.07782970258351,61.5,67.4,-1
8464,,62.6,68.9,-1
8465,60.91569622811066,60.7,66.7,1
8466,59.49847325512334,60.5,67.7,-1
8467,60.872987243186685,60.8,66.2,-1
8468,60.819070193521284,60.8,66.9,1
8469,61.12756345986907,61.5,67.6,1
8470,61.33402825243574,61.8,67.7,1
8471,60.838407236479384,61.3,67.5,-1
8472,60.35053991892204,59.5,65.8,-1
8473,60.010169934877254,60.0,66.7,-1
8474,61.13972970111147,60.3,66.0,1
8475,61.35297234255648,61.2,66.9,-1
8476,59.840883475964056,59.2,65.8,1
8477,61.308935344832015,60.6,66.1,1
8478,60.92822859483189,60.4,66.2,-1
8479,61.47478118078132,59.9,65.1,-1
8480,,62.0,67.7,-1
8481,,61.8,68.1,-1
8482,59.51031365730244,59.1,65.6,-1
8483,61.206819140772815,61.9,67.9,-1
8484,60.686293081499564,59.3,65.2,1
8485,,60.6,65.5,-1
8486,58.90565311213022,58.0,64.5,-1
8487,62.747944157716894,60.9,64.6,1
8488,60.3073091522577,58.9,64.3,1
8489,,59.1,66.0,-1
8490,60.199785032894596,59.7,66.2,-1
8491,61.26921132148001,61.5,67.4,1
8492,,59.6,66.0,-1
8493,,58.6,64.7,-1
8494,61.150474126435306,60.0,65.7,-1
8495,60.65422337242858,61.0,67.4,-1
8496,,61.2,67.9,-1
8497,61.98610926795908,61.0,65.4,-1
8498,61.05903334738336,60.8,66.8,1
8499,58.18199397244809,59.4,66.9,-1
8500,61.32644875935125,60.3,65.8,-1
8501,,60.7,67.3,-1
8502,61.51819104816355,62.6,68.4,-1
8503,61.02289330383817,60.7,66.4,-1
8504,60.749163826001194,60.1,66.1,1
8505,61.98735017939253,58.7,62.4,-1
8506,61.248235430105645,61.4,67.3,-1
8507,59.93332592800253,60.6,67.4,-1
8508,61.42800944053758,62.6,68.5,-1
8509,54.656862990186795,25.0,26.6,0
8510,61.27267510882387,60.6,66.2,1
8511,59.81925433935409,58.2,63.9,1
8512,60.863770094742165,61.6,68.0,-1
8513,57.56371779866063,55.7,60.5,-1
8514,61.10952435650759,61.4,67.4,1
8515,60.06085030645993,59.0,64.9,1
8516,61.6916589572846,62.0,67.6,-1
8517,,59.6,65.8,-1
8518,60.93867103103858,60.8,66.7,-1
8519,,62.7,67.9,-1
8520,59.27363240973567,59.3,66.3,-1
8521,60.11129954768837,59.6,65.8,1
8522,60.201237209632176,59.8,66.2,1
8523,60.75472536729838,59.6,65.5,-1
8524,61.477284022373134,62.3,68.1,-1
8525,61.00188284881531,60.1,65.9,1
8526,,59.7,65.6,-1
8527,61.318600632856615,60.9,66.6,-1
8528,60.36230219901617,59.7,65.8,1
8529,56.950046624823194,54.1,59.4,-1
8530,49.55590615205302,25.0,24.3,0
8531,57.50965114942601,53.0,53.4,-1
8532,,55.2,57.3,-1
8533,60.32425299579287,56.0,59.5,-1
8534,60.935793043244104,59.9,64.6,-1
8535,,25.0,24.6,0
8536,61.23803926249135,62.2,68.3,-1
8537,45.734821366803345,25.0,25.2,0
